5.534488431000207376e-01,7.044744900246621144e-01,5.456641788617846434e-01,5.066503564384240432e-01,7.971031281076934594e-01,6.693984700482271677e-01,2.990598012359018121e-01,6.725204745758371905e-01,5.317944488365503597e-01,5.542932423492841210e-01,5.797806956877628037e-01,5.209598075090289271e-01,4.895500648722160841e-01,3.852059815324256897e-01,3.506422678601335274e-01,4.735310584461983052e-01
3.415898951410396012e-01,4.072336867747084477e-01,3.547353334916761303e-01,4.322814475560122216e-01,3.986583473249926679e-01,3.911374707836722808e-01,6.436118254603733213e-01,6.339908138401696425e-01,3.849716292466499046e-01,4.302672851001141385e-01,3.871849826174756926e-01,3.738871172891378158e-01,3.738343263144182638e-01,4.237346263518853573e-01,6.120341667453577106e-01,5.123306099303717165e-01
6.140899107812992641e-01,8.056018868999011984e-01,7.076357345218107220e-01,6.162771860217922670e-01,7.883026265282722100e-01,9.173952492953584281e-01,4.889600141280202039e-01,8.219843497006125155e-01,2.857754617750565135e-02,2.862617048744865722e-02,2.903712852670342626e-02,2.928515267118723259e-02,3.128184129431010180e-02,2.333781128122979637e-02,3.110347629008478054e-02,3.857181038145489349e-02
3.180330502885955757e-01,2.414053073019633844e-01,5.124703895297244571e-01,4.322814475560122216e-01,2.819286242651702912e-01,6.019953811821355805e-01,4.518078306739649053e-01,6.203752859540044851e-01,3.826181726727538313e-01,3.176046792261385532e-01,3.065289793385920780e-01,3.480814246993586547e-01,4.190566006782117103e-01,3.841129750190352965e-01,4.339790018975696051e-01,4.419344789328427114e-01
3.180330502885955757e-01,5.692216966125001054e-01,5.456641788617846434e-01,2.990598012359018121e-01,4.585788728325346786e-01,1.897143531538480199e-01,6.162771860217922670e-01,5.458164898798746334e-01,3.109213136349062712e-01,3.060657893480791536e-01,3.043293308209001347e-01,3.373084393802556202e-01,3.422771441756845001e-01,3.184632617483215133e-01,3.321368188018035128e-01,2.908844496715207728e-01
9.240752345816234392e-01,9.036783824661249742e-01,9.296937786740689935e-01,9.019897013821335241e-01,8.373602519136643663e-01,8.907414016735011320e-01,8.372975452498745419e-01,6.846338755631879991e-01,3.938090438757937961e-02,3.582949199076294888e-02,2.803153299432548790e-02,2.893141905265567138e-02,3.888024878008575214e-02,2.880248554217530038e-02,2.560454642545369544e-02,3.866751843272268202e-02
1.844429983606747925e-01,3.861136866790965128e-01,4.192379882531250823e-01,5.403982164557845635e-01,2.553214092957047376e-01,3.468905677063091608e-01,2.990598012359018121e-01,2.553214092957047376e-01,4.027385335159913704e-01,3.950390397240980955e-01,3.422038547616019222e-01,3.509252957001846585e-01,4.000713148648741280e-01,3.494542674958075468e-01,4.080536309953631258e-01,4.045981440071855784e-01
1.213240019974189954e-01,6.679369903014984455e-01,3.072198836985657322e-01,3.911374707836722808e-01,4.771943081254331198e-01,3.694287063076960309e-01,1.586881228413940526e-01,6.846338755631879991e-01,2.987805039753810288e-01,3.071249448861519959e-01,3.177723696284368571e-01,3.299015749835815803e-01,3.782621213962030216e-01,3.198231855525715539e-01,3.390622185232546326e-01,3.449017284616098244e-01
6.281658770032384487e-01,7.044744900246621144e-01,7.295277922280879457e-01,8.848136922627847234e-01,7.699051151229051593e-01,7.781402596896487278e-01,9.681985257931787769e-01,9.778370593304744895e-01,2.114213041124567150e-02,2.044042657079050626e-02,1.733642750645552830e-02,2.122860548032947520e-02,2.969354434453858049e-02,3.282351108466494138e-02,3.808018915396043508e-02,3.100733276760989088e-02
3.642798788057663995e-01,4.473725726257565816e-01,6.202017808772170016e-01,5.066503564384240432e-01,7.402162358893171756e-01,7.686328560748203476e-01,6.162771860217922670e-01,5.770060067666478165e-01,4.856760974929438257e-01,4.795073349790244799e-01,5.229248297560625813e-01,5.950900867065785915e-01,7.514125266889059018e-01,4.773050856789751162e-01,5.023140933649824502e-01,4.405472909193948183e-01
